date,num_of_fog_days,num_of_days_match_synop_pattern,chance,rain24hr,fogflag
2017-10-13,2,26,0.07692307692307693,0.0,False
2017-10-20,1,44,0.022727272727272728,3.0,False
2017-10-21,1,4,0.25,12.2,False
2017-10-25,2,52,0.038461538461538464,0.0,False
2017-10-31,1,35,0.02857142857142857,0.0,False
2017-11-03,1,17,0.058823529411764705,0.0,False
2017-11-09,1,41,0.024390243902439025,0.4,False
2017-11-12,1,55,0.01818181818181818,0.0,False
2017-11-16,1,77,0.012987012987012988,0.0,False
2017-11-23,1,58,0.017241379310344827,0.0,False
2017-11-27,1,69,0.014492753623188406,0.0,False
2017-12-05,1,11,0.09090909090909091,0.2,False
2018-02-15,1,30,0.03333333333333333,0.0,False
2018-02-24,1,24,0.041666666666666664,9.2,True
2018-03-25,1,30,0.03333333333333333,0.2,False
2018-04-12,1,18,0.05555555555555555,0.0,False
2018-04-13,2,31,0.06451612903225806,0.0,False
2018-04-15,1,14,0.07142857142857142,0.0,False
2018-04-19,1,75,0.013333333333333334,0.0,False
2018-04-20,2,35,0.05714285714285714,3.0,False
2018-04-21,1,78,0.01282051282051282,0.8,False
2018-04-22,1,75,0.013333333333333334,0.0,False
2018-04-23,2,26,0.07692307692307693,0.0,False
2018-05-01,1,71,0.014084507042253521,0.4,False
2018-05-03,1,3,0.3333333333333333,0.0,False
2018-05-09,1,10,0.1,0.0,False
2018-05-27,1,33,0.030303030303030304,3.4,False
2018-05-28,1,37,0.02702702702702703,7.2,False
2018-05-29,9,24,0.375,0.0,True
2018-06-01,2,7,0.2857142857142857,0.0,False
2018-06-04,1,13,0.07692307692307693,0.0,False
2018-06-07,1,11,0.09090909090909091,8.4,False
2018-06-10,2,13,0.15384615384615385,0.2,False
2018-06-11,1,8,0.125,0.0,False
2018-06-12,2,16,0.125,0.0,False
2018-06-14,3,22,0.13636363636363635,0.0,False
2018-06-28,4,11,0.36363636363636365,0.2,True
2018-06-29,4,11,0.36363636363636365,0.2,True
2018-06-30,2,24,0.08333333333333333,0.0,False
2018-07-05,5,15,0.3333333333333333,8.2,False
2018-07-06,1,9,0.1111111111111111,2.4,False
2018-07-10,1,26,0.038461538461538464,0.0,False
2018-07-12,2,33,0.06060606060606061,0.2,False
2018-07-15,2,10,0.2,0.0,False
2018-07-18,1,14,0.07142857142857142,0.2,False
2018-07-24,4,19,0.21052631578947367,0.0,True
2018-07-26,1,8,0.125,0.0,False
2018-07-29,2,20,0.1,1.8,False
2018-08-02,1,12,0.08333333333333333,0.0,False
2018-08-03,2,11,0.18181818181818182,0.0,False
2018-08-04,2,20,0.1,0.0,False
2018-08-10,5,25,0.2,0.0,False
2018-08-12,2,10,0.2,0.0,False
2018-08-14,1,18,0.05555555555555555,0.0,False
2018-08-15,1,33,0.030303030303030304,0.4,False
2018-08-24,2,41,0.04878048780487805,0.0,False
2018-08-26,1,8,0.125,8.0,True
2018-09-02,2,25,0.08,0.0,False
2018-09-04,1,32,0.03125,13.8,False
2018-09-06,1,33,0.030303030303030304,0.0,False
2018-09-08,1,8,0.125,5.2,True
2018-09-12,1,35,0.02857142857142857,0.0,False
2018-09-13,2,22,0.09090909090909091,0.0,False
2018-09-14,6,71,0.08450704225352113,0.0,False
2018-09-19,2,22,0.09090909090909091,0.0,False
2018-09-25,1,22,0.045454545454545456,12.4,False
2018-09-27,2,59,0.03389830508474576,0.0,False
2018-09-28,3,59,0.05084745762711865,0.0,False
2018-10-01,2,26,0.07692307692307693,0.0,False
2018-10-03,2,47,0.0425531914893617,0.0,False
2018-10-12,1,35,0.02857142857142857,14.4,False
2018-10-13,1,6,0.16666666666666666,17.4,False
2018-10-19,1,32,0.03125,0.0,False
2018-10-20,1,30,0.03333333333333333,0.0,False
2018-10-22,3,48,0.0625,0.0,False
2018-10-23,1,27,0.037037037037037035,0.0,False
2018-11-04,1,19,0.05263157894736842,0.0,False
2018-11-06,1,18,0.05555555555555555,0.0,False
2018-11-11,1,54,0.018518518518518517,0.0,False
2018-12-18,1,28,0.03571428571428571,1.6,False
2019-03-12,1,2,0.5,0.0,True
2019-03-14,1,21,0.047619047619047616,0.6,False
2019-03-17,1,19,0.05263157894736842,10.4,False
2019-03-21,1,28,0.03571428571428571,19.6,False
2019-03-22,2,39,0.05128205128205128,0.0,False
2019-03-23,1,31,0.03225806451612903,0.0,False
2019-03-24,1,37,0.02702702702702703,0.0,False
2019-03-25,1,14,0.07142857142857142,0.0,False
2019-04-26,1,64,0.015625,0.0,False
2019-04-27,1,103,0.009708737864077669,0.0,False
2019-04-28,1,106,0.009433962264150943,0.0,False
2019-05-01,1,57,0.017543859649122806,0.2,False
2019-05-03,1,20,0.05,0.0,False
2019-05-21,1,57,0.017543859649122806,0.0,False
2019-05-23,1,40,0.025,0.0,False
2019-05-25,6,29,0.20689655172413793,0.0,False
2019-06-02,1,8,0.125,0.6,False
2019-06-13,1,15,0.06666666666666667,0.0,False
2019-06-14,4,22,0.18181818181818182,0.0,False
2019-06-15,4,19,0.21052631578947367,0.0,True
2019-06-16,3,21,0.14285714285714285,6.2,False
2019-06-29,1,10,0.1,0.2,False
2019-06-30,2,46,0.043478260869565216,0.0,False
2019-07-08,4,19,0.21052631578947367,0.2,True
2019-07-20,3,33,0.09090909090909091,0.0,False
2019-07-21,1,26,0.038461538461538464,0.0,False
2019-07-22,7,28,0.25,0.0,False
2019-07-23,3,39,0.07692307692307693,0.2,False
2019-07-25,1,23,0.043478260869565216,0.0,False
2019-07-26,5,39,0.1282051282051282,0.0,False
2019-07-27,2,26,0.07692307692307693,0.0,False
2019-07-29,3,29,0.10344827586206896,0.0,False
2019-08-05,1,9,0.1111111111111111,0.0,False
2019-08-07,1,3,0.3333333333333333,2.6,True
2019-08-10,1,6,0.16666666666666666,0.0,False
2019-08-12,1,23,0.043478260869565216,0.0,False
2019-08-15,1,20,0.05,0.0,False
2019-08-16,4,24,0.16666666666666666,0.0,False
2019-08-18,4,16,0.25,0.0,True
2019-08-26,1,16,0.0625,0.0,False
2019-08-30,2,14,0.14285714285714285,0.0,False
2019-09-01,1,12,0.08333333333333333,0.0,False
2019-09-04,2,23,0.08695652173913043,0.0,False
2019-09-07,3,28,0.10714285714285714,0.0,False
2019-09-16,3,27,0.1111111111111111,0.0,False
2019-09-17,2,19,0.10526315789473684,1.6,False
2019-09-21,2,28,0.07142857142857142,0.4,False
2019-09-26,1,39,0.02564102564102564,0.0,False
2019-09-27,1,23,0.043478260869565216,0.0,False
2019-09-28,1,29,0.034482758620689655,0.0,False
2019-09-29,1,42,0.023809523809523808,0.0,False
2019-10-01,2,29,0.06896551724137931,0.4,False
2019-10-03,1,12,0.08333333333333333,0.0,False
2019-10-04,1,28,0.03571428571428571,0.0,False
2019-10-05,1,23,0.043478260869565216,0.0,False
2019-10-07,1,3,0.3333333333333333,0.0,True
2019-10-09,1,12,0.08333333333333333,0.0,False
2019-10-13,1,43,0.023255813953488372,0.2,False
2019-10-14,3,41,0.07317073170731707,0.8,False
2019-10-15,3,43,0.06976744186046512,0.0,False
2019-10-16,2,36,0.05555555555555555,0.0,False
2019-10-19,2,15,0.13333333333333333,6.2,True
2019-10-25,1,44,0.022727272727272728,0.0,False
2019-10-26,2,21,0.09523809523809523,0.0,False
2019-10-28,2,63,0.031746031746031744,0.0,False
2019-11-02,1,9,0.1111111111111111,0.0,False
2019-11-06,1,9,0.1111111111111111,0.0,False
2019-11-13,1,18,0.05555555555555555,0.0,False
2019-11-18,1,27,0.037037037037037035,0.0,False
2019-11-20,1,29,0.034482758620689655,0.2,False
2019-12-21,1,25,0.04,0.0,False
2020-01-22,1,26,0.038461538461538464,1.2,False
2020-01-23,1,28,0.03571428571428571,0.4,False
2020-01-24,1,38,0.02631578947368421,0.0,False
